Date,Value
2018-03-09,38.13
2018-03-10,22.68
2018-03-11,13.91
2018-03-12,44.8
2018-03-13,59.54
2018-03-14,29.2
2018-03-15,31.08
2018-03-16,32.21
2018-03-17,31.47
2018-03-18,27.28
2018-03-19,35.02
2018-03-20,58.34
2018-03-21,58.84
2018-03-22,47.66
2018-03-23,46.75
2018-03-24,36.0
2018-03-25,56.39
2018-03-26,52.2
2018-03-27,52.26
2018-03-28,51.01
2018-03-29,36.87
2018-03-30,35.86
2018-03-31,61.01
2018-04-01,57.71
2018-04-02,42.45
2018-04-03,29.24
2018-04-04,53.9
2018-04-05,56.23
2018-04-06,26.79
2018-04-07,44.45
2018-04-08,56.82
2018-04-09,58.09
2018-04-10,49.86
2018-04-11,38.68
2018-04-12,57.11
2018-04-13,71.83
2018-04-14,59.45
2018-04-15,60.34
2018-04-16,58.08
2018-04-17,52.57
2018-04-18,48.46
2018-04-19,67.1
2018-04-20,69.38
2018-04-21,82.29
2018-04-22,93.05
2018-04-23,64.41
2018-04-24,46.39
2018-04-25,72.58
2018-04-26,62.55
2018-04-27,43.3
2018-04-28,58.97
2018-04-29,62.82
2018-04-30,82.73
2018-05-01,64.47
2018-05-02,45.27
2018-05-03,44.85
2018-05-04,64.34
2018-05-05,68.44
2018-05-06,59.26
2018-05-07,76.73
2018-05-08,74.65
2018-05-09,65.9
2018-05-10,58.33
2018-05-11,48.33
2018-05-12,64.94
2018-05-13,58.12
2018-05-14,44.69
2018-05-15,41.57
2018-05-16,42.56
2018-05-17,49.48
2018-05-18,58.13
2018-05-19,67.46
2018-05-20,68.01
2018-05-21,67.98
2018-05-22,64.88
2018-05-23,53.63
2018-05-24,59.69
2018-05-25,60.84
2018-05-26,61.92
2018-05-27,56.12
2018-05-28,55.8
2018-05-29,67.7
2018-05-30,55.38
2018-05-31,55.85
2018-06-01,60.17
2018-06-02,57.31
2018-06-03,63.16
2018-06-04,54.83
2018-06-05,65.63
2018-06-06,61.84
2018-06-07,62.61
2018-06-08,56.2
2018-06-09,53.89
2018-06-10,58.27
2018-06-11,47.48
2018-06-12,56.68
2018-06-13,50.41
2018-06-14,61.83
2018-06-15,69.66
2018-06-16,77.02
2018-06-17,62.91
2018-06-18,61.37
2018-06-19,65.58
2018-06-20,65.45
2018-06-21,75.26
2018-06-22,79.8
2018-06-23,79.11
2018-06-24,76.13
2018-06-25,74.33
2018-06-26,77.3
2018-06-27,75.7
2018-06-28,90.17
2018-06-29,75.57
2018-06-30,73.37
2018-07-01,90.37
2018-07-02,83.49
2018-07-03,73.21
2018-07-04,65.77
2018-07-05,59.36
2018-07-06,53.98
2018-07-07,60.74
2018-07-08,77.96
2018-07-09,75.71
2018-07-10,68.62
2018-07-11,71.57
2018-07-12,62.4
2018-07-13,64.23
2018-07-14,83.71
2018-07-15,77.28
2018-07-16,74.56
2018-07-17,85.63
2018-07-18,74.12
2018-07-19,72.45
2018-07-20,76.34
2018-07-21,59.48
2018-07-22,75.07
2018-07-23,89.32
2018-07-24,82.24
2018-07-25,89.88
2018-07-26,74.14
2018-07-27,77.42
2018-07-28,59.02
2018-07-29,59.4
2018-07-30,66.08
2018-07-31,75.57
2018-08-01,87.9
2018-08-02,94.83
2018-08-03,104.32
2018-08-04,95.88
2018-08-05,113.51
2018-08-06,109.15
2018-08-07,91.63
2018-08-08,84.26
2018-08-09,70.93
2018-08-10,57.41
2018-08-11,52.27
2018-08-12,61.87
2018-08-13,65.96
2018-08-14,43.58
2018-08-15,48.85
2018-08-16,55.28
2018-08-17,54.46
2018-08-18,55.63
2018-08-19,69.09
2018-08-20,67.89
2018-08-21,79.99
2018-08-22,79.91
2018-08-23,75.51
2018-08-24,61.01
2018-08-25,48.97
2018-08-26,46.21
2018-08-27,44.95
2018-08-28,49.44
2018-08-29,58.46
2018-08-30,53.93
2018-08-31,43.36
2018-09-01,53.06
2018-09-02,49.58
2018-09-03,28.11
2018-09-04,45.93
2018-09-05,50.73
2018-09-06,61.61
2018-09-07,52.97
2018-09-08,46.18
2018-09-09,53.54
2018-09-10,51.11
2018-09-11,61.59
2018-09-12,69.66
2018-09-13,56.81
2018-09-14,57.51
2018-09-15,50.68
2018-09-16,46.24
2018-09-17,45.91
2018-09-18,56.83
2018-09-19,51.68
2018-09-20,56.86
2018-09-21,62.22
2018-09-22,66.49
2018-09-23,58.77
2018-09-24,51.83
2018-09-25,52.95
2018-09-26,29.84
2018-09-27,39.4
2018-09-28,66.32
2018-09-29,47.81
2018-09-30,55.19
2018-10-01,41.69
2018-10-02,42.25
2018-10-03,37.0
2018-10-04,24.76
2018-10-05,23.58
2018-10-06,37.71
2018-10-07,45.07
2018-10-08,22.79
2018-10-09,25.28
2018-10-10,14.29
2018-10-11,18.28
2018-10-12,31.42
2018-10-13,38.91
2018-10-14,41.14
2018-10-15,33.65
2018-10-16,33.27
2018-10-17,30.55
2018-10-18,40.24
2018-10-19,26.82
2018-10-20,31.72
2018-10-21,30.36
2018-10-22,42.2
2018-10-23,24.49
2018-10-24,32.88
2018-10-25,15.2
2018-10-26,18.47
2018-10-27,42.21
2018-10-28,36.32
2018-10-29,17.61
2018-10-30,24.58
2018-10-31,7.32
2018-11-01,30.88
2018-11-02,12.3
2018-11-03,30.12
2018-11-04,23.32
2018-11-05,10.6
2018-11-06,21.01
2018-11-07,20.21
2018-11-08,29.31
2018-11-09,5.54
2018-11-10,5.25
2018-11-11,23.64
2018-11-12,10.78
2018-11-13,21.6
2018-11-14,20.62
2018-11-15,18.94
2018-11-16,15.25
2018-11-17,16.85
2018-11-18,23.04
2018-11-19,26.87
2018-11-20,17.39
2018-11-21,6.26
2018-11-22,5.95
2018-11-23,3.56
2018-11-24,23.99
2018-11-25,8.8
2018-11-26,6.88
2018-11-27,10.81
2018-11-28,7.71
2018-11-29,4.06
2018-11-30,5.89
2018-12-01,19.91
2018-12-02,47.26
2018-12-03,53.67
2018-12-04,41.18
2018-12-05,13.78
2018-12-06,28.39
2018-12-07,41.02
2018-12-08,67.92
2018-12-09,69.81
2018-12-10,40.95
2018-12-11,29.12
2018-12-12,20.35
2018-12-13,23.4
2018-12-14,12.88
2018-12-15,18.1
2018-12-16,16.16
2018-12-17,15.26
2018-12-18,16.35
2018-12-19,9.45
2018-12-20,44.7
2018-12-21,55.6
2018-12-22,57.52
2018-12-23,55.17
2018-12-24,44.08
2018-12-25,30.69
2018-12-26,22.55
2018-12-27,6.86
2018-12-28,5.29
2018-12-29,9.56
2018-12-30,6.95
2018-12-31,15.14
2019-01-01,29.38
2019-01-02,43.92
2019-01-03,46.45
2019-01-04,40.49
2019-01-05,12.23
2019-01-06,23.66
2019-01-07,27.6
2019-01-08,35.61
2019-01-09,40.18
2019-01-10,34.93
2019-01-11,31.3
2019-01-12,32.04
2019-01-13,54.35
2019-01-14,52.61
2019-01-15,25.34
2019-01-16,25.48
2019-01-17,53.55
2019-01-18,34.34
2019-01-19,23.18
2019-01-20,23.85
2019-01-21,11.8
2019-01-22,21.81
2019-01-23,28.62
2019-01-24,33.58
2019-01-25,37.38
2019-01-26,41.32
2019-01-27,66.15
2019-01-28,55.12
2019-01-29,30.7
2019-01-30,50.35
2019-01-31,34.45
2019-02-01,15.1
2019-02-02,21.22
2019-02-03,31.41
2019-02-04,22.9
2019-02-05,15.46
2019-02-06,16.05
2019-02-07,26.79
2019-02-08,27.51
2019-02-09,52.69
2019-02-10,70.72
2019-02-11,49.94
2019-02-12,35.04
2019-02-13,20.01
2019-02-14,19.42
2019-02-15,15.46
2019-02-16,17.93
2019-02-17,33.53
2019-02-18,45.93
2019-02-19,39.18
2019-02-20,31.81
2019-02-21,28.1
2019-02-22,43.21
2019-02-23,46.68
2019-02-24,32.64
2019-02-25,19.36
2019-02-26,22.3
2019-02-27,24.69
2019-02-28,56.94
2019-03-01,61.81
2019-03-02,44.81
2019-03-03,55.51
2019-03-04,68.92
2019-03-05,60.4
2019-03-06,24.44
2019-03-07,58.58
2019-03-08,58.54
2019-03-09,59.72
2019-03-10,56.81
2019-03-11,69.0
2019-03-12,53.67
2019-03-13,73.2
2019-03-14,67.79
2019-03-15,55.49
2019-03-16,56.73
2019-03-17,70.92
2019-03-18,57.48
2019-03-19,40.59
2019-03-20,54.86
2019-03-21,39.54
2019-03-22,36.34
2019-03-23,50.53
2019-03-24,64.67
2019-03-25,63.6
2019-03-26,73.18
2019-03-27,64.28
2019-03-28,59.65
2019-03-29,37.21
2019-03-30,52.85
2019-03-31,65.59
2019-04-01,52.71
2019-04-02,85.16
2019-04-03,65.16
2019-04-04,41.58
2019-04-05,46.07
2019-04-06,36.62
2019-04-07,61.01
2019-04-08,49.84
2019-04-09,50.66
2019-10-24,24.31
2019-10-25,20.11
2019-10-26,9.91
2019-10-27,15.78
2019-10-28,10.14
2019-10-29,5.03
2019-10-30,7.63
2019-10-31,3.06
2019-11-01,20.29
2019-11-02,48.83
2019-11-03,41.96
2019-11-04,48.85
2019-11-05,43.25
2019-11-06,35.45
2019-11-07,22.99
2019-11-08,24.35
2019-11-09,11.23
2019-11-10,12.51
2019-11-11,18.04
2019-11-12,34.46
2019-11-13,20.96
2019-11-14,9.86
2019-11-15,18.12
2019-11-16,14.56
2019-11-17,10.57
2019-11-18,25.08
2019-11-19,22.64
2019-11-20,24.99
2019-11-21,15.35
2019-11-22,12.55
2019-11-23,5.99
2019-11-24,15.15
2019-11-25,4.45
2019-11-26,4.38
2019-11-27,37.72
2019-11-28,53.49
2019-11-29,44.74
2019-11-30,26.78
2019-12-01,14.54
2019-12-02,21.32
2019-12-03,24.12
2019-12-04,18.34
2019-12-05,9.87
2019-12-06,16.26
2019-12-07,44.03
2019-12-08,47.21
2019-12-09,52.1
2019-12-10,37.36
2019-12-11,31.15
2019-12-12,41.45
2019-12-13,50.61
2019-12-14,68.04
2019-12-15,49.25
2019-12-16,8.1
2019-12-17,2.6
2019-12-18,10.16
2019-12-19,4.09
2019-12-20,20.56
2019-12-21,35.73
2019-12-22,61.59
2019-12-23,51.27
2019-12-24,49.93
2019-12-25,46.84
2019-12-26,25.83
2019-12-27,41.54
2019-12-28,25.73
2019-12-29,21.64
2019-12-30,9.2
2019-12-31,3.2
2024-01-01,59.58
2024-01-02,63.99
2024-01-03,73.56
2024-01-04,53.63
2024-01-05,23.42
2024-01-06,47.99
2024-01-07,37.76
2024-01-08,43.79
2024-01-09,28.19
2024-01-10,13.17
2024-01-11,20.25
2024-01-12,24.79
2024-01-13,34.14
2024-01-14,37.27
2024-01-15,54.09
2024-01-16,28.04
2024-01-17,34.69
2024-01-18,57.79
2024-01-19,56.78
2024-01-20,27.65
2024-01-21,23.49
2024-01-22,47.64
2024-01-23,57.8
2024-01-24,52.96
2024-01-25,39.81
2024-01-26,35.48
2024-01-27,20.2
2024-01-28,26.36
2024-01-29,10.91
2024-01-30,11.69
2024-01-31,11.82
2024-02-01,19.03
2024-02-02,13.01
2024-02-03,15.57
2024-02-04,19.2
2024-02-05,18.56
2024-02-06,32.63
2024-02-07,53.1
2024-02-08,43.88
2024-02-09,26.44
2024-02-10,18.26
2024-02-11,61.86
2024-02-12,39.33
2024-02-13,31.92
2024-02-14,26.84
2024-02-15,18.1
2024-02-16,19.29
2024-02-17,29.28
2024-02-18,37.98
2024-02-19,47.26
2024-02-20,39.76
2024-02-21,33.48
2024-02-22,66.63
2024-02-23,66.21
2024-02-24,56.3
2024-02-25,43.18
2024-02-26,40.42
2024-02-27,28.94
2024-02-28,40.62
2024-02-29,22.59
2024-03-01,31.46
2024-03-02,21.9
2024-03-03,30.44
2024-03-04,42.79
2024-03-05,55.5
2024-03-06,58.61
2024-03-08,29.63
2024-03-09,15.25
2024-03-10,45.84
2024-03-11,37.74
2024-03-12,53.84
2024-03-13,47.47
2024-03-14,29.62
2024-03-15,58.98
2024-03-16,61.99
2024-03-17,27.35
2024-03-18,31.7
2024-03-19,18.29
2024-03-20,26.34
2024-03-21,44.52
2024-03-22,52.6
2024-03-23,73.5
2024-03-24,70.03
2024-03-25,49.43
2024-03-26,40.01
2024-03-27,37.2
2024-03-28,45.64
2024-03-29,31.08
2024-03-30,44.54
2024-03-31,39.21
2024-04-01,75.32
2024-04-02,70.58
2024-04-03,60.63
2024-04-04,63.26
2024-04-05,58.68
2024-04-06,48.91
2024-04-07,46.36
2024-04-08,43.08
2024-04-09,66.99
2024-04-10,57.28
2024-04-11,47.17
2024-04-12,39.98
2024-04-13,47.93
2024-04-14,62.58
2024-04-15,74.33
2024-04-16,78.5
2024-04-17,65.98
2024-04-18,56.63
2024-04-19,61.92
2024-04-20,64.95
2024-04-21,61.38
2024-04-22,57.21
2024-04-23,57.74
2024-04-24,57.13
2024-04-25,72.34
2024-04-26,53.72
2024-04-27,45.7
2024-04-28,51.0
2024-04-29,55.35
2024-04-30,49.08
2024-05-01,36.38
2024-05-02,47.33
2024-05-03,54.57
2024-05-04,50.34
2024-05-05,54.46
2024-05-06,66.25
2024-05-07,67.81
2024-05-08,59.63
2024-05-09,47.06
2024-05-10,40.76
2024-05-11,52.54
2024-05-12,71.69
2024-05-13,64.83
2024-05-14,59.26
2024-05-15,69.08
2024-05-16,57.01
2024-05-17,56.24
2024-05-18,49.77
2024-05-19,51.22
2024-05-20,62.1
2024-05-21,68.84
2024-05-22,77.93
2024-05-23,57.4
2024-05-24,57.35
2024-05-25,56.11
2024-05-26,52.43
2024-05-27,40.27
2024-05-28,53.29
2024-05-29,50.77
2024-05-30,55.67
2024-05-31,54.38
2024-06-01,60.35
2024-06-02,54.49
2024-06-03,54.7
2024-06-04,49.1
2024-06-05,62.17
2024-06-06,67.27
2024-06-07,47.02
2024-06-08,48.32
2024-06-09,51.16
2024-06-10,64.3
2024-06-11,49.66
2024-06-12,58.91
2024-06-13,62.42
2024-06-14,63.64
2024-06-15,61.33
2024-06-16,59.32
2024-06-17,49.03
2024-06-18,48.97
2024-06-19,64.36
2024-06-20,43.26
2024-06-21,54.88
2024-06-22,51.45
2024-06-23,52.48
2024-06-24,65.87
2024-06-25,60.64
2024-06-26,46.86
2024-06-27,62.04
2024-06-28,58.61
2024-06-29,43.09
2024-06-30,67.45
2024-07-01,54.89
2024-07-02,57.76
2024-07-03,43.99
2024-07-04,54.79
2024-07-05,56.32
2024-07-06,47.46
2024-07-07,46.43
2024-07-08,40.57
2024-07-09,58.54
2024-07-10,57.36
2024-07-11,49.32
2024-07-12,55.19
2024-07-13,58.03
2024-07-14,50.38
2024-07-15,49.75
2024-07-16,49.91
2024-07-17,50.73
2024-07-18,48.59
2024-07-19,64.13
2024-07-20,72.55
2024-07-21,78.01
2024-07-22,60.32
2024-07-23,50.69
2024-07-24,49.38
2024-07-25,57.58
2024-07-26,64.33
2024-07-27,65.91
2024-07-28,56.62
2024-07-29,51.76
2024-07-30,63.77
2024-07-31,64.89
2024-08-01,62.13
2024-08-02,77.53
2024-08-03,75.57
2024-08-04,58.47
2024-08-05,49.97
2024-08-06,61.35
2024-08-07,60.09
2024-08-08,46.54
2024-08-09,53.18
2024-08-10,55.9
2024-08-11,62.48
2024-08-12,67.02
2024-08-13,82.83
2024-08-14,76.93
2024-08-15,68.85
2024-08-16,68.96
2024-08-17,54.4
2024-08-18,52.93
2024-08-19,76.14
2024-08-20,46.57
2024-08-21,61.43
2024-08-22,44.05
2024-08-23,61.49
2024-08-24,69.9
2024-08-25,59.93
2024-08-26,47.84
2024-08-27,39.81
2024-08-28,43.94
2024-08-29,57.25
2024-08-30,64.46
2024-08-31,68.56
2024-09-01,77.08
2024-09-02,54.09
2024-09-03,56.79
2024-09-04,58.54
2024-09-05,39.55
2024-09-06,31.89
2024-09-07,38.83
2024-09-08,46.36
2024-09-09,59.7
2024-09-10,54.41
2024-09-11,54.34
2024-09-12,45.67
2024-09-13,39.82
2024-09-14,42.1
2024-09-15,52.94
2024-09-16,51.32
2024-09-17,49.77
2024-09-18,32.22
2024-09-19,24.0
2024-09-20,27.91
2024-09-21,37.27
2024-09-22,37.96
2024-09-23,34.66
2024-09-24,65.2
2024-09-25,46.93
2024-09-26,61.31
2024-09-27,62.28
2024-09-28,47.94
2024-09-29,29.83
2024-09-30,45.68
2024-10-01,46.47
2024-10-02,50.85
2024-10-03,50.17
2024-10-04,43.1
2024-10-05,34.18
2024-10-06,16.81
2024-10-07,14.64
2024-10-08,22.71
2024-10-09,23.24
2024-10-10,58.45
2024-10-11,38.05
2024-10-12,11.12
2024-10-13,42.92
2024-10-14,14.49
2024-10-15,7.53
2024-10-16,9.06
2024-10-17,10.17
2024-10-18,31.72
2024-10-19,24.58
2024-10-20,23.05
2024-10-21,9.82
2024-10-22,22.74
2024-10-23,26.65
2024-10-24,11.75
2024-10-25,12.93
2024-10-26,10.46
2024-10-27,9.08
2024-10-28,11.55
2024-10-29,7.04
2024-10-30,6.22
2024-10-31,5.87
2024-11-01,11.16
2024-11-02,8.43
2024-11-03,13.62
2024-11-04,5.49
2024-11-05,7.01
2024-11-06,4.41
2024-11-07,12.88
2024-11-08,15.14
2024-11-09,6.96
2024-11-10,11.25
2024-11-11,23.11
2024-11-12,28.19
2024-11-13,17.16
2024-11-14,21.14
2024-11-15,7.19
2024-11-16,7.05
2024-11-17,37.32
2024-11-18,52.29
2024-11-19,57.95
2024-11-20,52.49
2024-11-21,48.19
2024-11-22,43.66
2024-11-23,42.72
2024-11-24,30.61
2024-11-25,37.4
2024-11-26,39.12
2024-11-27,14.01
2024-11-28,47.52
2024-11-29,31.3
2024-11-30,29.24
2024-12-01,20.73
2024-12-02,14.93
2024-12-03,37.24
2024-12-04,28.51
2024-12-05,19.56
2024-12-06,47.47
2024-12-07,48.53
2024-12-08,51.46
2024-12-09,31.1
2024-12-10,20.41
2024-12-11,21.77
2024-12-12,32.11
2024-12-13,25.85
2024-12-14,22.99
2024-12-15,29.36
2024-12-16,19.47
2024-12-17,7.34
2024-12-18,8.9
2024-12-19,45.18
2024-12-20,41.07
2024-12-21,45.57
2024-12-22,71.61
2024-12-23,53.5
2024-12-24,32.69
2024-12-25,28.28
2024-12-26,25.81
2024-12-27,21.45
2024-12-28,16.79
2024-12-29,10.63
2024-12-30,10.09
2024-12-31,7.3
2020-01-01,5.87
2020-01-02,12.6
2020-01-03,22.65
2020-01-04,28.67
2020-01-05,27.01
2020-01-06,7.66
2020-01-07,8.71
2020-01-08,5.07
2020-01-09,20.61
2020-01-10,37.67
2020-01-11,16.49
2020-01-12,20.35
2020-01-13,8.45
2020-01-14,22.38
2020-01-18,33.24
2020-01-19,42.98
2020-01-20,41.04
2020-01-21,8.07
2020-01-22,4.38
2020-01-23,3.07
2020-01-24,3.16
2020-01-25,3.09
2020-01-26,4.63
2020-01-27,27.58
2020-01-28,64.06
2020-01-29,56.87
2020-01-30,34.64
2020-01-31,30.14
2020-02-01,33.61
2020-02-02,53.87
2020-02-03,46.5
2020-02-04,55.51
2020-02-05,46.06
2020-02-06,25.26
2020-02-07,12.13
2020-02-08,18.15
2020-02-09,51.21
2020-02-10,65.65
2020-02-11,65.91
2020-02-12,57.76
2020-02-13,42.71
2020-02-14,42.63
2020-02-15,15.6
2020-02-16,41.97
2020-02-17,58.05
2020-02-18,48.36
2020-02-19,54.56
2020-02-20,41.83
2020-02-21,40.8
2020-02-22,33.19
2020-02-23,63.14
2020-02-24,46.1
2020-02-25,55.63
2020-02-26,65.35
2020-02-27,59.59
2020-02-28,50.91
2020-02-29,49.53
2020-03-01,73.11
2020-03-02,41.53
2020-03-03,47.21
2020-03-04,52.12
2020-03-05,51.9
2020-03-06,59.76
2020-03-07,47.24
2020-03-08,50.66
2020-03-09,53.95
2020-03-10,48.44
2020-03-11,31.97
2020-03-12,38.61
2020-03-13,52.6
2020-03-14,32.04
2020-03-15,36.38
2020-03-16,35.15
2020-03-17,40.93
2020-03-18,40.56
2020-03-19,46.79
2020-03-20,55.95
2020-03-21,40.28
2020-03-22,38.71
2020-03-23,59.64
2020-03-24,59.6
2020-03-25,63.85
2020-03-26,57.92
2020-03-27,34.73
2020-03-28,50.85
2020-03-29,59.03
2020-03-30,52.05
2020-03-31,64.96
2020-04-01,47.03
2020-04-02,59.47
2020-04-03,67.29
2020-04-04,60.01
2020-04-05,63.38
2020-04-06,65.3
2020-04-07,66.31
2020-04-08,73.95
2020-04-09,75.86
2020-04-10,75.98
2020-04-11,76.8
2020-04-12,83.96
2020-04-13,84.17
2020-04-14,71.14
2020-04-15,64.28
2020-04-16,62.92
2020-04-17,61.8
2020-04-18,63.72
2020-04-19,54.7
2020-04-20,71.36
2020-04-21,53.55
2020-04-22,56.11
2020-04-23,70.13
2020-04-24,79.0
2020-04-25,66.67
2020-04-26,52.68
2020-04-27,51.45
2020-04-28,50.72
2020-04-29,67.42
2020-04-30,53.46
2020-05-01,62.48
2020-05-02,56.18
2020-05-03,47.46
2020-05-04,43.27
2020-05-05,23.52
2020-05-06,43.2
2020-05-07,40.8
2020-05-08,56.51
2020-05-09,78.2
2020-05-10,69.49
2020-05-11,43.4
2020-05-12,36.83
2020-05-13,16.12
2020-05-14,38.55
2020-05-15,52.39
2020-05-16,53.22
2020-05-17,75.9
2020-05-18,77.64
2020-05-19,83.58
2020-05-20,75.75
2020-05-21,63.67
2020-05-22,56.63
2020-05-23,53.55
2020-05-24,54.73
2020-05-25,64.02
2020-05-26,80.89
2020-05-27,69.11
2020-05-28,75.81
2020-05-29,81.06
2020-05-30,70.77
2020-05-31,74.64
2020-06-01,65.41
2020-06-02,71.35
2020-06-03,72.53
2020-06-04,63.07
2020-06-05,57.06
2020-06-06,37.21
2020-06-07,57.37
2020-06-08,45.9
2020-06-09,44.86
2020-06-10,36.08
2020-06-11,56.35
2020-06-12,43.53
2020-06-13,42.94
2020-06-14,43.65
2020-06-15,37.83
2020-06-16,54.15
2020-06-18,45.1
2020-06-19,39.44
2020-06-20,43.66
2020-06-21,47.77
2020-06-22,45.68
2020-06-23,65.84
2020-06-24,70.99
2020-06-25,68.34
2020-06-26,59.04
2020-06-27,63.4
2020-06-28,60.16
2020-06-29,40.62
2020-06-30,48.09
2020-07-01,51.24
2020-07-02,41.58
2020-07-03,47.35
2020-07-04,48.46
2020-07-05,45.07
2020-07-06,43.18
2020-07-07,52.6
2020-07-08,51.69
2020-07-09,49.97
2020-07-10,62.81
2020-07-11,60.55
2020-07-12,68.64
2020-07-13,61.69
2020-07-14,71.76
2020-07-15,54.63
2020-07-16,40.68
2020-07-17,37.42
2020-07-18,58.55
2020-07-19,58.35
2020-07-20,65.37
2020-07-21,70.57
2020-07-22,62.4
2020-07-23,64.76
2020-07-24,47.63
2020-07-25,47.97
2020-07-26,49.01
2020-07-27,53.11
2020-07-28,69.49
2020-07-29,50.52
2020-07-30,58.3
2020-07-31,73.88
2020-08-01,84.33
2020-08-02,75.3
2020-08-03,31.87
2020-08-04,46.61
2020-08-05,42.88
2020-08-06,46.67
2020-08-07,54.29
2020-08-08,69.78
2020-08-09,66.45
2020-08-10,63.6
2020-08-11,59.43
2020-08-12,66.39
2020-08-13,63.05
2020-08-14,46.38
2020-08-15,43.19
2020-08-16,59.99
2020-08-17,58.55
2020-08-18,39.96
2020-08-19,32.88
2020-08-20,52.62
2020-08-21,55.81
2020-08-22,53.16
2020-08-23,55.98
2020-08-24,47.88
2020-08-25,55.66
2020-08-26,59.15
2020-08-27,50.73
2020-08-28,50.44
2020-08-29,35.48
2020-08-30,43.76
2020-08-31,37.17
2020-09-01,49.33
2020-09-02,38.55
2020-09-03,44.68
2020-09-04,45.62
2020-09-05,59.13
2020-09-06,48.48
2020-09-07,53.49
2020-09-08,32.52
2020-09-09,39.6
2020-09-10,54.44
2020-09-11,44.79
2020-09-12,36.06
2020-09-13,41.64
2020-09-14,46.27
2020-09-15,55.99
2020-09-16,49.58
2020-09-17,77.94
2020-09-18,62.28
2020-09-19,24.36
2020-09-20,52.16
2020-09-21,39.08
2020-09-22,33.82
2020-09-23,46.09
2020-09-24,49.99
2020-09-25,54.41
2020-09-26,44.69
2020-09-27,47.1
2020-09-28,30.02
2020-09-29,25.97
2020-09-30,12.36
2020-10-01,22.04
2020-10-02,16.89
2020-10-03,50.0
2020-10-04,58.28
2020-10-05,43.48
2020-10-06,43.65
2020-10-07,45.99
2020-10-08,26.54
2020-10-09,20.88
2020-10-10,35.49
2020-10-11,42.11
2020-10-12,22.04
2020-10-13,19.46
2020-10-14,34.15
2020-10-15,31.84
2020-10-16,20.8
2020-10-17,25.16
2020-10-18,25.31
2020-10-19,12.59
2020-10-20,14.13
2020-10-21,12.04
2020-10-22,11.84
2020-10-23,19.29
2020-10-24,33.66
2020-10-25,18.68
2020-10-26,31.56
2020-10-27,37.73
2020-10-28,33.11
2020-10-29,45.54
2020-10-30,21.35
2020-10-31,6.14
2020-11-01,12.48
2020-11-02,29.95
2020-11-03,29.7
2020-11-04,36.12
2020-11-05,19.74
2020-11-06,12.7
2020-11-07,3.09
2020-11-08,4.51
2020-11-09,5.82
2020-11-10,4.77
2020-11-11,10.64
2020-11-12,17.05
2020-11-13,10.92
2020-11-14,9.42
2020-11-15,25.61
2020-11-16,46.66
2020-11-17,12.83
2020-11-18,4.99
2020-11-19,33.34
2020-11-20,36.98
2020-11-21,15.27
2020-11-22,10.53
2020-11-23,7.65
2020-11-24,5.56
2020-11-25,8.24
2020-11-26,10.15
2020-11-27,5.07
2020-11-28,6.35
2020-11-29,14.06
2020-11-30,14.13
2020-12-01,14.27
2020-12-02,21.91
2020-12-03,18.76
2020-12-04,8.61
2020-12-05,20.02
2020-12-06,20.98
2020-12-07,21.59
2020-12-08,14.21
2020-12-09,13.0
2020-12-10,15.02
2020-12-11,9.73
2020-12-12,20.65
2020-12-13,26.97
2020-12-14,7.03
2020-12-15,2.16
2020-12-16,12.24
2020-12-17,8.5
2020-12-18,3.2
2020-12-19,2.8
2020-12-20,9.94
2020-12-21,18.17
2020-12-22,37.13
2020-12-23,20.38
2020-12-24,55.16
2020-12-25,45.51
2020-12-26,41.81
2020-12-27,42.59
2020-12-28,48.5
2020-12-29,50.3
2020-12-30,33.64
2020-12-31,26.95
2021-01-01,24.96
2021-01-02,36.06
2021-01-03,24.32
2021-01-04,20.95
2021-01-05,19.48
2021-01-06,23.74
2021-01-07,21.45
2021-01-08,27.72
2021-01-09,29.54
2021-01-10,38.8
2021-01-11,31.02
2021-01-12,44.07
2021-01-13,41.48
2021-01-14,50.0
2021-01-15,40.36
2021-01-16,32.8
2021-01-17,45.96
2021-01-18,36.59
2021-01-19,36.35
2021-01-20,21.37
2021-01-21,50.48
2021-01-22,45.38
2021-01-23,54.14
2021-01-24,52.93
2021-01-25,55.68
2021-01-26,39.7
2021-01-27,41.68
2021-01-28,41.93
2021-01-29,57.62
2021-01-30,51.76
2021-01-31,36.09
2021-02-01,43.75
2021-02-02,48.5
2021-02-03,46.16
2021-02-04,23.0
2021-02-05,9.11
2021-02-06,3.63
2021-02-07,42.07
2021-02-08,50.24
2021-02-09,23.4
2021-02-10,23.32
2021-02-11,34.5
2021-02-12,42.27
2021-02-13,51.68
2021-02-14,42.26
2021-02-15,36.87
2021-02-16,33.05
2021-02-17,40.06
2021-02-18,28.49
2021-02-19,35.79
2021-02-20,31.16
2021-02-21,37.7
2021-02-22,11.05
2021-02-23,15.61
2021-02-24,20.25
2021-02-25,28.86
2021-02-26,31.66
2021-02-27,46.38
2021-02-28,36.33
2021-03-01,15.1
2021-03-02,19.98
2021-03-03,12.7
2021-03-04,36.14
2021-03-05,30.89
2021-03-06,33.95
2021-03-07,23.12
2021-03-08,38.51
2021-03-09,36.11
2021-03-10,39.23
2021-03-11,59.58
2021-03-12,63.92
2021-03-13,72.78
2021-03-14,65.28
2021-03-15,54.3
2021-03-16,52.85
2021-03-17,37.81
2021-03-18,50.53
2021-03-19,52.41
2021-03-20,63.33
