Date,Value
2020-04-08,29.29
2020-04-09,27.17
2020-04-10,21.53
2020-04-11,20.38
2020-04-12,10.79
2020-04-13,10.03
2020-04-14,8.44
2020-04-15,23.81
2020-04-16,28.8
2020-04-17,29.39
2020-04-18,15.43
2020-04-19,11.22
2020-04-20,11.19
2020-04-21,22.37
2020-04-22,26.01
2020-04-23,30.48
2020-04-24,31.23
2020-04-25,23.09
2020-04-26,16.57
2020-04-27,18.86
2020-04-28,19.7
2020-04-29,13.48
2020-04-30,17.21
2020-05-01,10.88
2020-05-02,9.43
2020-05-03,13.65
2020-05-04,20.92
2020-05-05,22.91
2020-05-06,14.76
2020-05-07,27.33
2020-05-08,24.99
2020-05-09,16.05
2020-05-10,11.41
2020-05-11,19.06
2020-05-12,13.21
2020-05-13,19.72
2020-05-14,13.41
2020-05-15,13.27
2020-05-16,18.0
2020-05-17,15.79
2020-05-18,27.71
2020-05-19,21.71
2020-05-20,22.9
2020-05-21,21.83
2020-05-22,28.01
2020-05-23,16.75
2020-05-24,10.96
2020-05-25,12.73
2020-05-26,11.75
2020-05-27,22.25
2020-05-28,22.88
2020-05-29,12.01
2020-05-30,16.39
2020-05-31,11.06
2020-06-01,19.61
2020-06-02,27.19
2020-06-03,21.92
2020-06-04,20.29
2020-06-05,16.0
2020-06-06,11.09
2020-06-07,9.45
2020-06-08,13.79
2020-06-09,18.12
2020-06-10,28.91
2020-06-11,13.38
2020-06-12,22.52
2020-06-13,19.58
2020-06-14,12.79
2020-06-15,18.2
2020-06-16,15.83
2020-06-18,19.03
2020-06-19,29.1
2020-06-20,15.19
2020-06-21,16.41
2020-06-22,16.59
2020-06-23,20.95
2020-06-24,27.94
2020-06-25,34.15
2020-06-26,35.34
2020-06-27,23.38
2020-06-28,10.52
2020-06-29,19.21
2020-06-30,23.78
2020-07-01,20.48
2020-07-02,18.79
2020-07-03,16.19
2020-07-04,20.9
2020-07-05,12.9
2020-07-06,12.99
2020-07-07,23.09
2020-07-08,26.21
2020-07-09,27.23
2020-07-10,23.0
2020-07-11,10.86
2020-07-12,9.54
2020-07-13,25.59
2020-07-14,25.35
2020-07-15,26.63
2020-07-16,19.94
2020-07-17,16.18
2020-07-18,20.79
2020-07-19,25.47
2020-07-20,32.13
2020-07-21,22.44
2020-07-22,19.4
2020-07-23,26.72
2020-07-24,30.64
2020-07-25,23.43
2020-07-26,18.58
2020-07-27,21.64
2020-07-28,18.23
2020-07-29,29.34
2020-07-30,29.48
2020-07-31,38.34
2020-08-01,21.64
2020-08-02,11.51
2020-08-03,20.36
2020-08-04,15.2
2020-08-05,18.48
2020-08-06,27.08
2020-08-07,32.02
2020-08-08,28.66
2020-08-09,26.53
2020-08-10,29.55
2020-08-11,32.42
2020-08-12,24.62
2020-08-13,22.48
2020-08-14,22.87
2020-08-15,22.73
2020-08-16,18.8
2020-08-17,20.72
2020-08-18,22.06
2020-08-19,28.03
2020-08-20,32.26
2020-08-21,35.68
2020-08-22,22.35
2020-08-23,17.58
2020-08-24,23.43
2020-08-25,24.6
2020-08-26,19.74
2020-08-27,27.49
2020-08-28,24.01
2020-08-29,16.95
2020-08-30,13.3
2020-08-31,18.45
2020-09-01,17.61
2020-09-02,25.65
2020-09-03,32.5
2020-09-04,41.57
2020-09-05,30.64
2020-09-06,12.19
2020-09-07,14.24
2020-09-08,33.5
2020-09-09,36.82
2020-09-10,34.86
2020-09-11,40.62
2020-09-12,39.09
2020-09-13,30.92
2020-09-14,33.48
2020-09-15,33.12
2020-09-16,40.57
2020-09-17,23.04
2020-09-18,28.73
2020-09-19,30.06
2020-09-20,18.34
2020-09-21,24.09
2020-09-22,27.48
2020-09-23,27.09
2020-09-24,20.42
2020-09-25,19.5
2020-09-26,13.36
2020-09-27,9.24
2020-09-28,18.11
2020-09-29,28.2
2020-09-30,27.72
2020-10-01,26.37
2020-10-02,24.81
2020-10-03,19.6
2020-10-04,9.86
2020-10-05,14.96
2020-10-06,12.7
2020-10-07,17.37
2020-10-08,29.13
2020-10-09,29.01
2020-10-10,26.52
2020-10-11,14.98
2020-10-12,30.42
2020-10-13,28.56
2020-10-14,19.01
2020-10-15,14.31
2020-10-16,17.15
2020-10-17,19.84
2020-10-18,21.41
2020-10-19,30.97
2020-10-20,39.55
2020-10-21,39.07
2020-10-22,38.61
2020-10-23,30.49
2020-10-24,29.07
2020-10-25,25.31
2020-10-26,29.97
2020-10-27,22.32
2020-10-28,21.15
2020-10-29,16.91
2020-10-30,31.92
2020-10-31,24.48
2020-11-01,25.06
2020-11-02,30.78
2020-11-03,27.14
2020-11-04,14.86
2020-11-05,16.57
2020-11-06,22.32
2020-11-07,18.6
2020-11-08,19.09
2020-11-09,33.2
2020-11-10,27.41
2020-11-11,28.31
2020-11-12,37.29
2020-11-13,41.39
2020-11-14,34.87
2020-11-15,21.32
2020-11-16,24.51
2020-11-17,36.67
2020-11-18,40.34
2020-11-19,30.3
2020-11-20,21.09
2020-11-21,39.61
2020-11-22,32.26
2020-11-23,39.82
2020-11-24,36.95
2020-11-25,31.41
2020-11-26,29.79
2020-11-27,31.75
2020-11-28,27.61
2020-11-29,20.73
2020-11-30,25.52
2020-12-01,36.12
2020-12-02,22.25
2020-12-03,33.97
2020-12-04,49.22
2020-12-05,37.96
2020-12-06,32.49
2020-12-07,31.5
2020-12-08,25.21
2020-12-09,37.57
2020-12-10,32.75
2020-12-11,44.22
2020-12-12,38.36
2020-12-13,26.11
2020-12-14,42.48
2020-12-15,39.86
2020-12-16,31.75
2020-12-17,33.11
2020-12-18,37.71
2020-12-19,27.8
2020-12-20,28.37
2020-12-21,24.71
2020-12-22,17.81
2020-12-23,27.39
2020-12-24,9.55
2020-12-25,11.85
2020-12-26,18.0
2020-12-27,18.4
2020-12-28,22.83
2020-12-29,18.15
2020-12-30,29.69
2020-12-31,29.83
2021-01-01,21.82
2021-01-02,10.3
2021-01-03,19.6
2021-01-04,19.71
2021-01-05,23.92
2021-01-06,32.09
2021-01-07,35.14
2021-01-08,36.98
2021-01-09,22.08
2021-01-10,13.5
2021-01-11,31.76
2021-01-12,26.04
2021-01-13,23.47
2021-01-14,17.52
2021-01-15,20.07
2021-01-16,27.25
2021-01-17,17.49
2021-01-18,32.72
2021-01-19,41.78
2021-01-20,56.92
2021-01-21,27.26
2021-01-22,27.5
2021-01-23,18.33
2021-01-24,17.57
2021-01-25,21.78
2021-01-26,38.09
2021-01-27,32.46
2021-01-28,17.08
2021-01-29,13.02
2021-01-30,17.37
2021-01-31,23.52
2021-02-01,22.45
2021-02-02,14.2
2021-02-03,16.17
2021-02-04,40.01
2021-02-05,37.01
2021-02-06,33.65
2021-02-07,15.32
2021-02-08,18.12
2021-02-09,27.35
2021-02-10,29.25
2021-02-11,24.87
2021-02-12,24.8
2021-02-13,15.96
2021-02-14,24.39
2021-02-15,34.81
2021-02-16,37.92
2021-02-17,37.2
2021-02-18,36.49
2021-02-19,39.4
2021-02-20,35.96
2021-02-21,32.86
2021-02-22,55.23
2021-02-23,48.56
2021-02-24,44.03
2021-02-25,38.87
2021-02-26,37.18
2021-02-27,9.45
2021-02-28,18.82
2021-03-01,41.09
2021-03-02,49.4
2021-03-03,49.32
2021-03-04,35.3
2021-03-05,27.53
2021-03-06,21.38
2021-03-07,30.09
2021-03-08,26.17
2021-03-09,37.11
2021-03-10,40.95
2021-03-11,13.35
2021-03-12,15.99
2021-03-13,6.49
2021-03-14,7.97
2021-03-15,19.29
2021-03-16,23.77
2021-03-17,32.7
2021-03-18,22.87
2021-03-19,21.89
2021-03-20,10.25
2021-03-21,11.99
2021-03-22,17.35
2021-03-23,26.98
2021-03-24,40.05
2021-03-25,37.12
2021-03-26,27.3
2021-03-27,22.44
2021-03-28,27.57
2021-03-29,40.18
2021-03-30,39.19
2021-03-31,41.84
2021-04-01,46.5
2021-04-02,21.49
2021-04-03,8.66
2021-04-04,17.24
2021-04-05,12.45
2021-04-06,14.05
2021-04-07,18.65
2021-04-08,28.73
2021-04-09,28.59
2021-04-10,17.09
2021-04-11,13.7
2021-04-12,23.76
2021-04-13,22.83
2021-04-14,18.69
2021-04-15,16.27
2021-04-16,16.13
2021-04-17,14.69
2021-04-18,19.09
2021-04-19,29.96
2021-04-20,32.21
2021-04-21,28.6
2021-04-22,23.6
2021-04-23,30.18
2021-04-24,33.42
2021-04-25,15.65
2021-04-26,18.77
2021-04-27,31.77
2021-04-28,24.05
2021-04-29,23.19
2021-04-30,27.16
2021-05-01,15.3
2021-05-02,12.98
2021-05-03,26.16
2021-05-04,13.5
2021-05-05,12.25
2021-05-06,19.76
2021-05-07,20.56
2021-05-08,19.41
2021-05-09,17.51
2021-05-10,33.97
2021-05-11,20.94
2021-05-12,19.45
2021-05-13,14.96
2021-05-14,18.5
2021-05-15,12.09
2021-05-16,13.01
2021-05-17,11.06
2021-05-18,12.42
2021-05-19,14.63
2021-05-20,21.48
2021-05-21,25.27
2021-05-22,8.94
2021-05-23,12.19
2021-05-24,13.91
2021-05-25,12.41
2021-05-26,12.85
2021-05-27,16.99
2021-05-28,26.15
2021-05-29,20.74
2021-05-30,8.49
2021-05-31,23.95
2021-06-01,28.27
2021-06-02,23.23
2021-06-03,17.44
2021-06-04,21.19
2021-06-05,17.83
2021-06-06,7.19
2021-06-07,9.76
2021-06-08,16.59
2021-06-09,26.66
2021-06-10,23.82
2021-06-11,27.43
2021-06-12,22.2
2021-06-13,11.64
2021-06-14,30.23
2021-06-15,29.02
2021-06-16,34.5
2021-06-17,20.57
2021-06-18,23.24
2021-06-19,20.49
2021-06-20,13.28
2021-06-21,13.92
2021-06-22,15.78
2021-06-23,15.13
2021-06-24,19.57
2021-06-25,24.62
2021-06-26,17.85
2021-06-27,18.29
2021-06-28,18.49
2021-06-29,15.02
2021-06-30,15.03
2021-07-01,21.8
2021-07-02,20.39
2021-07-03,23.45
2021-07-04,11.22
2021-07-05,22.22
2021-07-06,24.3
2021-07-07,13.36
2021-07-08,20.89
2021-07-09,24.1
2021-07-10,15.76
2021-07-11,18.02
2021-07-12,20.66
2021-07-13,20.0
2021-07-14,12.91
2021-07-15,14.19
2021-07-16,21.9
2021-07-17,13.38
2021-07-18,5.06
2021-07-19,12.64
2021-07-20,24.39
2021-07-21,29.51
2021-07-22,28.02
2021-07-23,30.4
2021-07-24,24.15
2021-07-25,17.33
2021-07-26,18.36
2021-07-27,20.29
2021-07-28,21.16
2021-07-29,25.77
2021-07-30,21.59
2021-07-31,15.0
2021-08-01,12.99
2021-08-02,18.03
2021-08-03,15.44
2021-08-04,20.62
2021-08-05,16.39
2021-08-06,20.79
2021-08-07,18.1
2021-08-08,14.13
2021-08-09,23.52
2021-08-10,22.2
2021-08-11,29.08
2021-08-12,27.09
2021-08-13,33.43
2021-08-14,25.94
2021-08-15,19.11
2021-08-16,12.79
2021-08-17,15.37
2021-08-18,16.82
2021-08-19,17.02
2021-08-20,32.46
2021-08-21,26.12
2021-08-22,15.17
2021-08-23,17.38
2021-08-24,9.27
2021-08-25,18.11
2021-08-26,21.25
2021-08-27,17.65
2021-08-28,20.86
2021-08-29,13.58
2021-08-30,16.55
2021-08-31,14.55
2021-09-01,18.23
2021-09-02,25.55
2021-09-03,37.35
2021-09-04,30.38
2021-09-05,31.45
2021-09-06,35.24
2021-09-07,36.36
2021-09-08,33.84
2021-09-09,36.88
2021-09-10,37.95
2021-09-11,33.38
2021-09-12,24.72
2021-09-13,30.77
2021-09-14,31.91
2021-09-15,29.38
2021-09-16,28.57
2021-09-17,25.03
2021-09-18,24.52
2021-09-19,22.3
2021-09-20,27.51
2021-09-21,22.15
2021-09-22,22.44
2021-09-23,34.08
2021-09-24,38.28
2021-09-25,30.09
2021-09-26,25.12
2021-09-27,25.92
2021-09-28,18.97
2021-09-29,19.56
2021-09-30,28.52
2021-10-01,35.5
2021-10-02,24.16
2021-10-03,25.03
2021-10-04,23.33
2021-10-05,18.82
2021-10-06,20.12
2021-10-07,13.04
2021-10-08,14.71
2021-10-09,20.91
2021-10-10,21.82
2021-10-11,34.15
2021-10-12,28.07
2021-10-13,22.86
2021-10-14,35.13
2021-10-15,38.0
2021-10-16,35.72
2021-10-17,29.15
2021-10-18,39.61
2021-10-19,41.65
2021-10-20,23.85
2021-10-21,13.38
2021-10-22,34.28
2021-10-23,34.1
2021-10-24,31.29
2021-10-25,39.6
2021-10-26,36.43
2021-10-27,35.17
2021-10-28,33.18
2021-10-29,38.01
2021-10-30,38.68
2021-10-31,28.71
2021-11-01,15.54
2021-11-02,27.63
2021-11-03,29.13
2021-11-04,27.64
2021-11-05,28.87
2021-11-06,26.52
2021-11-07,32.22
2021-11-08,26.8
2021-11-09,29.72
2021-11-10,35.22
2021-11-11,38.15
2021-11-12,38.05
2021-11-13,28.48
2021-11-14,17.97
2021-11-15,16.19
2021-11-16,23.77
2021-11-17,19.55
2021-11-18,27.58
2021-11-19,29.88
2021-11-20,24.02
2021-11-21,20.54
2021-11-22,15.51
2021-11-23,15.67
2021-11-24,21.98
2021-11-25,21.83
2021-11-26,28.46
2021-11-27,21.38
2021-11-28,17.38
2021-11-29,29.41
2021-11-30,20.54
2021-12-01,17.23
2021-12-02,28.16
2021-12-03,36.81
2021-12-04,14.61
2021-12-05,17.56
2021-12-06,36.97
2021-12-07,34.75
2021-12-08,37.43
2021-12-09,39.37
2021-12-10,29.0
2021-12-11,31.93
2021-12-12,40.66
2021-12-13,52.81
2021-12-14,48.36
2021-12-15,38.27
2021-12-16,30.75
2021-12-17,24.25
2021-12-18,31.6
2021-12-19,30.14
2021-12-20,25.37
2021-12-21,25.33
2021-12-22,33.07
2021-12-23,54.61
2021-12-24,49.99
2021-12-25,43.95
2021-12-26,39.5
2021-12-27,27.88
2021-12-28,12.24
2021-12-29,21.82
2021-12-30,28.92
2021-12-31,35.73
2022-01-01,38.47
2022-01-02,26.98
2022-01-03,16.58
2022-01-04,8.81
2022-01-05,20.33
2022-01-06,26.51
2022-01-07,19.82
2022-01-08,14.98
2022-01-09,11.94
2022-01-10,28.7
2022-01-11,15.61
2022-01-12,23.48
2022-01-13,41.15
2022-01-14,56.22
2022-01-15,55.99
2022-01-16,43.03
2022-01-17,45.77
2022-01-18,35.12
2022-01-19,25.53
2022-01-20,32.17
2022-01-21,19.18
2022-01-22,33.51
2022-01-23,40.66
2022-01-24,37.47
2022-01-25,39.36
2022-01-26,38.69
2022-01-27,43.05
2022-01-28,64.23
2022-01-29,50.92
2022-01-30,41.03
2022-01-31,20.82
2022-02-01,21.2
2022-02-02,22.33
2022-02-03,36.65
2022-02-04,34.35
2022-02-05,40.81
2022-02-06,12.21
2022-02-07,34.33
2022-02-08,50.77
2022-02-09,55.86
2022-02-10,38.36
2022-02-11,24.99
2022-02-12,41.29
2022-02-13,37.27
2022-02-14,46.95
2022-02-15,29.47
2022-02-16,18.07
2022-02-17,12.2
2022-02-18,23.04
2022-02-19,20.42
2022-02-20,7.94
2022-02-21,13.92
2022-02-22,19.91
2022-02-23,32.43
2022-02-24,26.41
2022-02-25,30.18
2022-02-26,14.78
2022-02-27,35.69
2022-02-28,38.71
2022-03-01,49.0
2022-03-02,46.15
2022-03-03,49.27
2022-03-04,46.78
2022-03-05,41.42
2022-03-06,31.01
2022-03-07,32.59
2022-03-08,51.58
2022-03-09,56.06
2022-03-10,54.95
2022-03-11,56.76
2022-03-12,40.43
2022-03-13,27.59
2022-03-14,37.82
2022-03-15,37.68
2022-03-16,40.8
2022-03-17,27.07
2022-03-18,17.35
2022-03-19,29.92
2022-03-20,36.79
2022-03-21,36.08
2022-03-22,41.13
2022-03-23,50.11
2022-03-24,44.25
2022-03-25,47.26
2022-03-26,49.19
2022-03-27,39.12
2022-03-28,43.72
2022-03-29,30.06
2022-03-30,23.32
2022-03-31,28.08
2022-04-01,32.94
2022-04-02,16.76
2022-04-03,11.19
2022-04-04,25.43
2022-04-05,29.72
2022-04-06,17.69
2022-04-07,11.97
2022-04-08,11.88
2022-04-09,18.6
2022-04-10,23.86
2022-04-11,35.46
2022-04-12,38.68
2022-04-13,35.88
2022-04-14,37.95
2022-04-15,28.64
2022-04-16,9.2
2022-04-17,7.78
2022-04-18,27.65
2022-04-19,31.57
2022-04-20,32.21
2022-04-21,33.09
2022-04-22,42.73
2022-04-23,21.02
2022-04-24,12.65
2022-04-25,25.27
2022-04-26,31.78
2022-04-27,24.19
2022-04-28,26.61
2022-04-29,31.84
2022-04-30,22.68
2022-05-01,22.51
2022-05-02,23.32
2022-05-03,28.39
2022-05-04,28.92
2022-05-05,27.35
2022-05-06,13.24
2022-05-07,15.02
2022-05-08,14.24
2022-05-09,20.31
2022-05-10,22.41
2022-05-11,19.8
2022-05-12,22.43
2022-05-13,23.95
2022-05-14,23.63
2022-05-15,20.79
2022-05-16,27.09
2022-05-17,25.33
2022-05-18,23.73
2022-05-19,26.52
2022-05-20,19.88
2022-05-21,14.64
2022-05-22,16.38
2022-05-23,17.11
2022-05-24,19.26
2022-05-25,20.56
2022-05-26,20.12
2022-05-27,16.87
2022-05-28,7.26
2022-05-29,9.17
2022-05-30,17.03
2022-05-31,23.24
2022-06-01,24.84
2022-06-02,19.35
2022-06-03,31.34
2022-06-04,16.69
2022-06-05,16.16
2022-06-06,13.57
2022-06-07,15.43
2022-06-08,18.45
2022-06-09,18.25
2022-06-10,25.95
2022-06-11,23.17
2022-06-12,15.2
2022-06-13,21.77
2022-06-14,25.02
2022-06-15,24.78
2022-06-16,21.72
2022-06-17,32.13
2022-06-18,28.89
2022-06-19,18.43
2022-06-20,18.7
2022-06-21,25.51
2022-06-22,21.13
2022-06-23,15.53
2022-06-24,23.42
2022-06-25,15.42
2022-06-26,11.93
2022-06-27,16.5
2022-06-28,12.87
2022-06-29,19.63
2022-06-30,19.64
2022-07-01,19.41
2022-07-02,20.09
2022-07-03,17.65
2022-07-04,16.05
2022-07-05,20.13
2022-07-06,20.68
2022-07-07,18.26
2022-07-08,10.41
2022-07-09,19.0
2022-07-10,14.16
2022-07-11,10.95
2022-07-12,19.75
2022-07-13,30.11
2022-07-14,24.11
2022-07-15,27.38
2022-07-16,27.4
2022-07-17,22.73
2022-07-18,29.11
2022-07-19,35.68
2022-07-20,17.82
2022-07-21,18.07
2022-07-22,24.0
2022-07-23,21.45
2022-07-24,25.81
2022-07-25,19.58
2022-07-26,10.53
2022-07-27,20.04
2022-07-28,22.45
2022-07-29,29.79
2022-07-30,18.91
2022-07-31,20.06
2022-08-01,18.11
2022-08-02,20.5
2022-08-03,26.67
2022-08-04,16.82
2022-08-05,18.94
2022-08-06,8.24
2022-08-07,7.98
2022-08-08,14.6
2022-08-09,18.95
2022-08-10,23.04
2022-08-11,25.54
2022-08-12,24.66
2022-08-13,27.09
2022-08-14,19.06
2022-08-15,20.32
2022-08-16,28.52
2022-08-17,15.7
2022-08-18,16.42
2022-08-19,22.55
2022-08-20,17.36
2022-08-21,18.69
2022-08-22,28.71
2022-08-23,29.72
2022-08-24,29.73
2022-08-25,36.37
2022-08-26,31.97
2022-08-27,14.48
2022-08-28,19.6
2022-08-29,29.79
2022-08-30,27.3
2022-08-31,15.67
2022-09-01,24.75
2022-09-02,31.22
2022-09-03,24.04
2022-09-04,20.05
2022-09-05,24.5
2022-09-06,25.2
2022-09-07,22.23
2022-09-08,17.59
2022-09-09,16.36
2022-09-10,15.53
2022-09-11,16.9
2022-09-12,27.09
2022-09-13,29.15
2022-09-14,16.23
2022-09-15,20.06
2022-09-16,25.41
2022-09-17,18.97
2022-09-18,14.51
2022-09-19,20.31
2022-09-20,26.43
2022-09-21,22.12
2022-09-22,31.9
2022-09-23,29.25
2022-09-24,24.01
2022-09-25,15.12
2022-09-26,18.82
2022-09-27,11.33
2022-09-28,20.74
2022-09-29,26.95
2022-09-30,23.09
2022-10-01,10.71
2022-10-02,9.32
2022-10-03,17.51
2022-10-04,25.25
2022-10-05,22.87
2022-10-06,26.27
2022-10-07,27.84
2022-10-08,25.51
2022-10-09,21.24
2022-10-10,26.44
2022-10-11,27.6
2022-10-12,26.6
2022-10-13,29.21
2022-10-14,20.23
2022-10-15,13.96
2022-10-16,24.72
2022-10-17,32.6
2022-10-18,29.82
2022-10-19,29.29
2022-10-20,22.64
2022-10-21,28.86
2022-10-22,22.94
2022-10-23,15.91
2022-10-24,34.08
2022-10-25,22.36
2022-10-26,26.46
2022-10-27,31.39
2022-10-28,33.17
2022-10-29,32.69
2022-10-30,27.29
2022-10-31,34.33
2022-11-01,19.43
2022-11-02,33.94
2022-11-03,24.75
2022-11-04,29.89
2022-11-05,23.3
2022-11-06,19.12
2022-11-07,32.28
2022-11-08,37.76
2022-11-09,36.13
2022-11-10,27.26
2022-11-11,26.96
2022-11-12,20.03
2022-11-13,16.69
2022-11-14,34.42
2022-11-15,31.64
2022-11-16,29.23
2022-11-17,17.08
2022-11-18,22.59
2022-11-19,31.56
2022-11-20,15.94
2022-11-21,20.86
2022-11-22,18.7
2022-11-23,28.97
2022-11-24,31.73
2022-11-25,44.05
2022-11-26,35.99
2022-11-27,29.26
2022-11-28,32.26
2022-11-29,32.12
2022-11-30,17.82
2022-12-01,19.32
2022-12-02,28.19
2022-12-03,23.52
2022-12-04,19.99
2022-12-05,40.51
2022-12-06,34.13
2022-12-07,24.2
2022-12-08,32.55
2022-12-09,45.43
2022-12-10,37.43
2022-12-11,37.43
2022-12-12,30.5
2022-12-13,34.92
2022-12-14,38.55
2022-12-15,38.65
2022-12-16,32.21
2022-12-17,26.66
2022-12-18,28.23
2022-12-19,50.45
2022-12-20,51.92
2022-12-21,32.45
2022-12-22,12.85
2022-12-23,13.28
2022-12-24,23.79
2022-12-25,18.91
2022-12-26,16.89
2022-12-27,34.46
2022-12-28,25.77
2022-12-29,13.89
2022-12-30,22.17
2022-12-31,27.47
2023-01-01,23.26
2023-01-02,23.67
2023-01-03,32.31
2023-01-04,18.73
2023-01-05,26.72
2023-01-06,25.58
2023-01-07,21.19
2023-01-08,26.19
2023-01-09,13.59
2023-01-10,21.46
2023-01-11,27.08
2023-01-12,15.59
2023-01-13,12.92
2023-01-14,24.29
2023-01-15,10.24
2023-01-16,21.32
2023-01-17,40.3
2023-01-18,34.11
2023-01-19,47.72
2023-01-20,48.57
2023-01-21,31.66
2023-01-22,10.83
2023-01-23,12.73
2023-01-24,17.14
2023-01-25,20.84
2023-01-26,19.71
2023-01-27,17.92
2023-01-28,17.28
2023-01-29,25.84
2023-01-30,40.49
2023-01-31,43.38
2023-02-01,27.35
2023-02-02,35.83
2023-02-03,32.52
2023-02-04,32.8
2023-02-05,30.53
2023-02-06,14.31
2023-02-07,25.84
2023-02-08,36.38
2023-02-09,51.99
2023-02-10,56.12
2023-02-11,59.8
2023-02-12,47.5
2023-02-13,50.14
2023-02-14,60.58
2023-02-15,54.84
2023-02-16,46.54
2023-02-17,31.53
2023-02-18,29.86
2023-02-19,28.74
2023-02-20,37.82
2023-02-21,41.03
2023-02-22,33.55
2023-02-23,36.34
2023-02-24,28.61
2023-02-25,17.16
2023-02-26,5.36
2023-02-27,9.81
2023-02-28,15.9
2023-03-01,19.83
2023-03-02,39.35
2023-03-03,35.49
2023-03-04,37.54
2023-03-05,44.5
2023-03-06,36.13
2023-03-07,27.84
2023-03-08,17.95
2023-03-09,13.94
2023-03-10,10.57
2023-03-11,19.72
2023-03-12,15.13
2023-03-13,13.47
2023-03-14,12.23
2023-03-15,32.6
2023-03-16,41.82
2023-03-17,43.18
2023-03-18,27.24
2023-03-19,16.85
2023-03-20,32.31
2023-03-21,30.44
2023-03-22,27.46
2023-03-23,29.03
2023-03-24,18.69
2023-03-25,13.84
2023-03-26,10.49
2023-03-27,18.57
2023-03-28,26.76
2023-03-29,24.31
2023-03-30,19.89
2023-03-31,11.73
2023-04-01,9.9
2023-04-02,12.39
2023-04-03,8.99
2023-04-04,12.7
2023-04-05,32.09
2023-04-06,32.44
2023-04-07,31.12
2023-04-08,17.58
2023-04-09,20.09
2023-04-10,20.17
2023-04-11,17.89
2023-04-12,15.29
2023-04-13,16.17
2023-04-14,23.92
2023-04-15,15.88
2023-04-16,16.19
2023-04-17,12.02
2023-04-18,12.76
2023-04-19,17.17
2023-04-20,17.85
2023-04-21,29.42
2023-04-22,28.09
2023-04-23,9.9
2023-04-24,13.02
2023-04-25,23.81
2023-04-26,23.93
2023-04-27,23.45
2023-04-28,17.23
2023-04-29,14.68
2023-04-30,13.36
2023-05-01,20.16
2023-05-02,15.31
2023-05-03,16.54
2023-05-04,25.05
2023-05-05,24.38
2023-05-06,24.64
2023-05-07,15.96
2023-05-08,20.02
2023-05-09,14.91
2023-05-10,15.24
2023-05-11,16.04
2023-05-12,12.48
2023-05-13,14.85
2023-05-14,11.19
2023-05-15,16.28
2023-05-16,15.45
2023-05-17,7.51
2023-05-18,7.06
2023-05-19,12.6
2023-05-20,16.28
2023-05-21,12.62
2023-05-22,16.75
2023-05-23,16.23
2023-05-24,11.47
2023-05-25,15.92
2023-05-26,19.36
2023-05-27,22.72
2023-05-28,19.09
2023-05-29,16.33
2023-05-30,20.83
2023-05-31,25.06
2023-06-01,23.65
2023-06-02,25.94
2023-06-03,22.17
2023-06-04,11.84
2023-06-05,18.71
2023-06-06,21.76
2023-06-07,24.55
2023-06-08,22.66
2023-06-09,20.97
2023-06-10,18.84
2023-06-11,16.32
2023-06-12,21.91
2023-06-13,23.61
2023-06-14,25.01
2023-06-15,25.07
2023-06-16,30.63
2023-06-17,26.99
2023-06-18,17.92
2023-06-19,17.46
2023-06-20,18.09
2023-06-21,21.63
2023-06-22,20.91
2023-06-23,22.62
2023-06-24,19.51
2023-06-25,24.63
2023-06-26,18.8
2023-06-27,24.76
2023-06-28,20.73
2023-06-29,23.66
2023-06-30,17.57
2023-07-01,9.73
2023-07-02,8.66
2023-07-03,14.95
2023-07-04,17.75
2023-07-05,17.38
2023-07-06,19.13
2023-07-07,22.18
2023-07-08,23.91
2023-07-09,22.5
2023-07-10,24.68
2023-07-11,20.57
2023-07-12,17.83
2023-07-13,20.11
2023-07-14,20.7
2023-07-15,20.36
2023-07-16,8.52
2023-07-17,15.08
2023-07-18,20.84
2023-07-19,15.33
2023-07-20,18.86
2023-07-21,20.75
2023-07-22,17.79
2023-07-23,15.52
2023-07-24,16.27
2023-07-25,10.48
2023-07-26,15.97
2023-07-27,17.82
2023-07-28,14.89
2023-07-29,13.65
2023-07-30,12.72
2023-07-31,12.29
2023-08-01,6.92
2023-08-02,6.78
2023-08-03,8.52
2023-08-04,12.9
2023-08-05,9.11
2023-08-06,6.08
2023-08-07,14.72
2023-08-08,19.34
2023-08-09,19.29
2023-08-10,25.16
2023-08-11,23.95
2023-08-12,18.19
2023-08-13,16.87
2023-08-14,22.55
2023-08-15,14.76
2023-08-16,26.16
2023-08-17,27.2
2023-08-18,34.08
2023-08-19,22.09
2023-08-20,24.48
2023-08-21,29.88
2023-08-22,29.61
2023-08-23,24.29
2023-08-24,24.85
2023-08-25,29.29
2023-08-26,17.74
2023-08-27,10.42
2023-08-28,14.61
2023-08-29,14.66
2023-08-30,19.71
2023-08-31,19.28
2023-09-01,24.29
2023-09-02,24.39
2023-09-03,15.69
2023-09-04,24.69
2023-09-05,23.95
2023-09-06,34.33
2023-09-07,34.86
2023-09-08,40.14
2023-09-09,28.22
2023-09-10,24.55
2023-09-11,29.26
2023-09-12,24.25
2023-09-13,28.32
2023-09-14,13.19
2023-09-15,25.74
2023-09-16,25.14
2023-09-17,22.03
2023-09-18,20.57
2023-09-19,20.34
2023-09-20,27.39
2023-09-21,18.36
2023-09-22,14.19
2023-09-23,20.75
2023-09-24,18.76
2023-09-25,28.57
2023-09-26,31.86
2023-09-27,34.87
2023-09-28,35.51
2023-09-29,24.62
2023-09-30,31.93
2023-10-01,27.22
2023-10-02,35.09
